zipcode,state,sqft,bedrooms,bathrooms,year_built,lot_size,price,has_garage,has_pool,house_type,neighborhood_quality
46035,IL,2977,4,3.0,1980,11405,625138,1,1,Single Family,High
74977,TX,1186,3,1.5,1920,9250,221048,1,0,Single Family,High
93362,MD,789,3,3.5,1979,7772,394916,1,0,Single Family,Low
75450,NJ,1959,1,4.0,1989,14697,738913,0,0,Townhouse,High
20382,MN,772,4,1.5,1908,13175,249295,0,0,Townhouse,Medium
14437,MN,1780,3,1.0,1965,2000,332115,1,0,Single Family,High
80971,CA,2220,4,4.0,2006,12095,725910,1,0,Single Family,High
74612,CO,1807,6,1.0,1978,20488,550831,1,0,Single Family,High
71929,NC,1900,3,2.0,1934,10928,281312,1,0,Townhouse,High
22329,NY,1298,6,2.5,1987,7445,845085,1,1,Townhouse,Medium
35169,GA,2551,4,1.5,2011,8082,620707,1,0,Single Family,Very High
97468,MD,1255,3,4.0,2016,7190,595188,1,0,Condo,Low
44594,FL,527,3,3.0,1950,4254,262052,1,0,Townhouse,Medium
86957,OH,1854,4,1.0,2017,9076,268899,1,0,Single Family,Low
70631,CA,2640,3,4.5,2001,9053,1050467,1,0,Single Family,High
55033,PA,2055,2,4.0,1977,13000,339085,1,0,Townhouse,High
73133,NC,1184,3,2.5,2000,7387,305019,1,1,Single Family,Medium
83165,OR,2071,4,1.5,1936,20054,699607,1,0,Single Family,Low
83861,PA,2306,4,4.0,1905,5316,311027,0,0,Single Family,Medium
62290,FL,2063,4,1.5,1981,10736,506984,1,1,Townhouse,Very High
41750,WA,1814,3,3.5,1985,6262,588218,0,0,Condo,High
50461,WI,2340,5,1.0,1981,7306,446014,1,1,Single Family,Medium
83800,MN,783,6,4.0,1950,8602,294692,1,0,Single Family,High
88222,WA,1374,1,4.0,1965,11019,546562,1,0,Townhouse,Medium
34226,MN,1086,2,2.5,1995,14014,307856,1,0,Townhouse,High
16721,WI,2943,5,2.5,1916,7671,372786,1,0,Single Family,Medium
66154,TX,2498,5,3.0,1964,2515,452304,0,0,Single Family,Medium
30609,PA,2129,4,1.5,1908,16848,383144,0,0,Townhouse,Medium
62130,WI,984,5,5.0,1912,5114,388948,1,0,Single Family,High
82909,GA,2520,4,2.5,1999,8767,436413,0,0,Single Family,Very High
65249,GA,2970,3,5.0,2000,10275,682515,1,0,Condo,High
58895,NY,2400,4,2.0,1957,9489,951413,1,0,Condo,High
15656,IL,1975,4,5.0,1929,2940,421967,1,0,Single Family,High
84520,MD,2442,6,1.0,1930,14310,587533,1,0,Townhouse,High
73740,CO,2191,3,4.0,1922,2000,596525,0,0,Single Family,Medium
74309,MD,2648,4,2.5,1962,14898,540033,1,0,Single Family,Very High
39984,MN,2632,4,4.0,2013,15781,452106,1,0,Single Family,High
83822,IL,1845,3,3.5,1927,14516,398117,1,0,Condo,Medium
15901,MN,1537,3,2.5,1958,8478,316143,1,0,Single Family,High
41552,MA,1720,5,2.5,1909,10647,637063,0,1,Single Family,Medium
41055,IL,2375,3,4.5,1988,6653,664794,1,0,Single Family,Low
47685,IL,1762,4,4.0,1999,10343,490977,0,1,Single Family,Medium
83965,CA,1474,5,2.5,1989,13145,971354,1,0,Single Family,Medium
24716,OH,1999,3,3.5,1925,4524,315772,0,0,Condo,Medium
21138,OH,2775,6,3.5,2008,9328,599434,1,0,Single Family,High
45298,MA,2094,4,1.0,1976,7614,572486,0,0,Single Family,Medium
61112,TX,1806,3,1.5,1916,15864,228285,1,0,Single Family,High
33429,TX,2224,3,2.5,1939,5294,403371,1,1,Single Family,Very High
60200,AZ,2058,6,3.5,1967,13130,537225,1,0,Townhouse,High
81308,AZ,646,3,3.5,1922,9736,348015,1,0,Condo,High
58244,CO,2487,3,1.0,1934,9378,669405,1,0,Single Family,Medium
27347,TX,2285,3,4.5,1974,13280,336582,0,0,Townhouse,High
26920,MI,2011,3,1.5,1975,8080,241772,0,0,Single Family,High
41822,NC,2743,3,3.0,1908,10516,413955,1,0,Condo,Medium
56659,CO,2849,6,2.5,1978,15555,573256,1,0,Condo,Low
50108,CO,2559,5,3.0,1944,6115,604396,1,0,Single Family,High
99099,GA,1404,3,3.0,1936,11354,374478,0,0,Townhouse,High
17967,PA,1429,3,4.5,1968,14406,375890,0,0,Townhouse,High
21871,OR,2782,4,4.0,1918,12334,661419,1,0,Single Family,High
87452,VA,685,1,5.0,1974,16405,410093,1,0,Single Family,High
84270,NC,1895,5,1.0,1972,9400,387915,1,0,Single Family,Medium
43613,PA,2307,5,3.5,1998,13357,502854,1,0,Single Family,Low
38179,VA,774,5,3.5,2013,15513,367988,1,0,Townhouse,High
62188,CO,2164,3,1.5,1926,2000,425882,1,0,Single Family,Medium
65099,WI,2668,3,4.5,1912,7966,517056,1,0,Townhouse,Medium
45262,VA,960,1,3.5,1956,11895,296622,1,0,Single Family,Low
88213,MD,3160,3,5.0,1959,14602,730318,0,0,Single Family,High
28268,MN,1293,3,3.0,1911,11217,276762,1,0,Townhouse,High
87866,CA,2402,5,4.0,1908,16983,954945,0,1,Single Family,Medium
96269,MN,1941,5,3.5,2005,7329,433132,1,1,Single Family,High
70545,GA,2048,6,3.0,1991,3825,504032,0,0,Single Family,Medium
82146,OH,1101,5,3.5,1976,13973,306823,1,0,Single Family,Very High
81966,NY,2882,1,2.5,1983,9435,735667,1,0,Townhouse,Very High
49922,NC,2228,4,2.0,2015,5811,455506,1,0,Single Family,High
89364,FL,3134,2,1.0,1976,18542,459546,0,0,Townhouse,Medium
52913,PA,1119,3,1.0,1926,13734,297361,1,0,Townhouse,Medium
65677,OH,1873,4,3.5,1989,13255,338928,1,0,Single Family,High
59841,NJ,2146,4,5.0,1962,17966,380616,0,1,Single Family,Medium
56332,IL,2042,4,4.5,1992,8064,394012,1,1,Single Family,High
35032,OR,2466,1,1.5,1928,17067,529452,1,0,Townhouse,Very High
47846,CO,1864,2,5.0,1921,12092,558015,1,0,Townhouse,Very High
69474,VA,3485,2,4.5,1972,7051,604776,1,0,Single Family,Medium
54936,OR,2027,2,5.0,1987,9965,558470,1,1,Single Family,Medium
39794,OR,500,3,2.5,2005,10932,391155,0,0,Single Family,Medium
71588,AZ,2058,4,5.0,1918,15563,557745,1,0,Single Family,Low
80984,MA,2883,5,1.5,1937,3249,885238,0,0,Single Family,Medium
60331,MI,1353,3,1.0,1994,2000,190589,1,0,Townhouse,Medium
38141,GA,1309,4,5.0,1938,6062,429801,1,0,Single Family,Medium
19074,FL,1411,3,4.5,1914,9661,273525,1,1,Single Family,Medium
16406,MD,1246,6,4.0,1953,13572,449338,1,0,Townhouse,High
33291,GA,1664,3,4.5,1931,7710,395208,1,0,Condo,High
51568,VA,2636,5,1.0,2014,12085,477658,1,0,Single Family,High
56851,VA,3068,5,5.0,2009,18015,702936,1,0,Townhouse,High
64823,NY,500,5,5.0,2011,2000,681204,0,1,Single Family,Medium
33312,WI,1735,2,5.0,1945,9319,285703,1,0,Condo,Very High
53108,WA,2211,4,3.5,1960,22097,646035,0,1,Condo,Medium
76918,WA,2141,2,2.5,1992,6446,455743,0,0,Townhouse,High
44171,MA,3329,1,1.5,2020,5915,909496,1,1,Single Family,Medium
51779,IL,592,2,2.5,1951,12605,277562,1,0,Single Family,Very High
78828,WA,500,5,4.0,1933,7351,460184,0,0,Single Family,Very High
22411,FL,3443,5,1.0,1972,15378,643867,1,0,Townhouse,Medium
67009,WI,2527,3,5.0,1934,22375,302675,1,0,Single Family,Very High
25422,CO,1600,4,2.0,1969,10373,468310,1,0,Single Family,High
52468,NJ,2120,6,2.5,1936,23688,859820,1,0,Single Family,High
42371,NC,2170,3,3.0,1977,7735,443623,1,0,Townhouse,Medium
67022,FL,1583,3,2.0,1960,9161,515466,1,1,Townhouse,Medium
81229,PA,2099,3,2.5,2010,5200,365810,1,0,Single Family,High
61196,MD,2248,4,3.0,2013,7749,491611,1,1,Townhouse,Medium
90354,VA,3410,3,1.0,1948,8806,637774,0,0,Single Family,Very High
36715,VA,2674,4,5.0,1908,12069,556515,0,0,Single Family,Medium
37605,VA,3217,3,2.5,1918,3769,522700,1,0,Single Family,Low
41174,CO,1059,3,5.0,1986,7412,333885,1,0,Single Family,High
19956,MI,1756,3,2.5,2020,7539,268018,1,0,Single Family,Medium
86373,TX,2169,2,1.0,2004,14467,430753,1,1,Single Family,Very High
79252,NC,655,3,3.0,1927,10583,194866,1,0,Single Family,Medium
71949,CA,2827,2,5.0,1979,10584,1169290,1,0,Condo,Medium
72646,PA,2449,5,2.0,1925,10416,399299,1,0,Single Family,High
80017,CO,1742,3,3.0,1937,2000,472330,1,0,Single Family,High
73037,WA,1871,4,2.0,1939,18036,439883,1,0,Townhouse,Very High
99818,MN,2877,6,2.0,1924,5375,525316,0,0,Townhouse,Low
16548,MA,1443,5,1.0,1998,14450,501248,0,1,Single Family,Medium
83294,IL,2905,6,1.5,2017,8874,500722,1,1,Single Family,High
33177,NY,1823,4,1.5,1968,6942,523131,0,0,Single Family,Low
34022,IL,2529,3,5.0,1970,15218,729239,1,1,Single Family,Medium
15542,NC,2060,5,4.0,1922,4031,394515,1,1,Single Family,High
70428,MD,3563,5,4.5,1988,4454,658133,0,0,Single Family,Low
32740,GA,1378,5,1.5,1964,10787,345392,1,0,Single Family,Medium
69353,NC,1598,4,5.0,1921,10936,329540,0,0,Single Family,Medium
66532,OH,945,4,2.0,1963,14097,225846,0,0,Single Family,High
26052,MA,1232,1,1.5,2016,13582,505175,1,0,Townhouse,Medium
57076,NY,2499,4,1.0,1967,9653,753062,1,0,Single Family,Medium
63420,OH,3120,2,5.0,1957,10522,391634,1,0,Townhouse,Medium
10671,TX,2578,3,4.5,1927,9273,597677,0,1,Townhouse,Very High
10163,CA,1996,4,2.5,2011,17089,612876,1,0,Single Family,Medium
51424,WI,1374,3,4.0,2022,5089,271623,1,0,Single Family,Low
63744,CA,2628,1,2.0,1977,10158,860064,1,0,Townhouse,Low
80331,WA,1335,5,2.0,1996,13847,637585,1,0,Condo,Medium
20634,NJ,1055,5,2.5,1967,15549,756124,0,0,Single Family,Medium
14798,CO,1784,4,1.5,2005,6661,542003,1,0,Single Family,High
32420,NC,576,4,2.5,1974,5147,210575,1,0,Townhouse,High
39300,NJ,1033,6,2.0,2002,3792,677345,1,0,Single Family,High
99881,FL,3320,2,4.5,1995,8285,649523,0,0,Single Family,Low
20749,CA,903,4,1.5,1903,11270,525876,0,0,Townhouse,Medium
35121,CO,1168,2,5.0,1900,7639,275589,1,0,Townhouse,Medium
47487,IL,2050,3,2.0,1925,13496,473341,1,0,Townhouse,Medium
43361,CO,2086,4,2.5,1932,9672,450319,1,0,Townhouse,Low
31223,CA,1835,4,2.0,1980,13047,836933,0,0,Single Family,High
82930,GA,597,1,2.0,1926,10735,196877,1,0,Single Family,Medium
24056,MA,2593,3,4.5,1941,2000,767500,1,0,Single Family,Medium
38380,PA,1689,4,4.5,1968,4250,355565,1,0,Townhouse,High
36035,NY,2854,4,3.5,1970,15785,828176,1,1,Single Family,Low
40620,NY,1548,4,2.5,1963,5315,586724,1,0,Townhouse,High
29877,NY,2687,3,1.0,1924,14259,876333,1,1,Single Family,High
65316,GA,2907,4,2.5,1971,10631,482617,0,0,Townhouse,Medium
74041,IL,1673,3,4.5,1997,5077,391674,1,0,Townhouse,Very High
63352,VA,2616,3,3.5,2004,13748,529534,1,1,Townhouse,Medium
40911,NC,1070,4,1.5,1903,7611,284415,1,1,Single Family,Very High
42784,VA,2184,4,2.0,1911,10757,422694,1,0,Single Family,Very High
13191,NY,2855,2,4.0,1957,8950,1068171,1,0,Townhouse,High
43160,TX,2362,2,2.5,1994,2000,395722,1,0,Single Family,Medium
74641,NY,3684,4,2.5,1910,13368,944102,1,0,Condo,High
59723,OR,2402,3,3.0,2000,13835,643305,1,1,Single Family,High
13631,WI,1744,3,4.5,2007,7529,342867,1,0,Condo,Low
16172,MD,3988,3,4.0,1958,13211,747688,0,0,Townhouse,High
52080,MA,3143,3,5.0,2016,5641,890436,1,0,Townhouse,High
99097,PA,877,1,3.0,1935,5743,154768,1,0,Single Family,Very High
30281,MD,1451,5,1.0,2008,11198,377134,1,0,Single Family,High
38671,OR,1273,4,2.5,1921,6519,434764,0,0,Single Family,Medium
61431,CO,2451,4,3.5,1964,9354,562514,1,0,Townhouse,High
38602,OH,2399,4,3.5,1949,5304,447138,1,1,Single Family,High
98789,NJ,2394,4,5.0,1903,3577,600329,0,0,Single Family,Medium
61399,CA,859,5,3.0,1999,11038,541601,1,1,Townhouse,Medium
33472,MI,1553,4,3.0,1971,11085,247368,0,0,Single Family,Low
59230,CO,1895,3,3.5,1988,10096,547312,1,1,Townhouse,Medium
83616,AZ,724,4,3.5,1991,8546,388653,1,0,Single Family,Medium
17099,NJ,1389,3,2.0,1951,6482,302510,1,1,Single Family,High
35431,AZ,2949,4,3.5,2001,4594,697292,0,0,Townhouse,Medium
66492,VA,912,4,4.5,1999,4398,334963,1,0,Townhouse,Low
57684,CA,3018,5,3.5,1999,6980,1247637,1,0,Single Family,Medium
40111,NJ,2763,4,3.0,1942,15106,938776,1,1,Single Family,High
73936,AZ,1796,3,2.0,2004,11155,462236,1,0,Condo,Very High
32614,OH,1545,2,1.0,1945,11801,189178,1,0,Single Family,Medium
51991,OH,2582,3,3.0,1903,3721,309320,1,0,Single Family,Medium
80476,FL,1448,1,3.5,1912,10928,388544,1,0,Single Family,High
70920,NJ,1483,3,3.5,1937,11685,525706,1,1,Townhouse,Low
73530,MA,1983,3,3.5,1944,17929,543824,1,0,Single Family,Medium
46224,CO,508,3,2.0,1924,9906,299929,1,0,Single Family,High
17788,MI,985,6,2.5,1966,8031,211167,1,0,Townhouse,Medium
38082,WA,1779,3,2.0,1954,6168,547795,1,0,Single Family,Medium
99570,OH,2332,3,1.5,1995,10298,268864,1,1,Single Family,Very High
86816,NC,1438,2,4.5,1938,9025,219221,1,0,Condo,Low
93588,OH,1861,4,4.0,1964,15612,269580,1,0,Single Family,Low
26531,MA,870,3,4.5,1974,14509,387626,1,0,Townhouse,Medium
98340,FL,2652,4,3.5,1901,5024,487415,1,0,Single Family,Medium
54857,FL,2154,3,4.0,1968,9889,560380,0,1,Condo,Medium
20142,AZ,2215,4,1.0,2019,22237,447513,1,0,Single Family,Low
58355,NJ,2341,5,3.0,1985,2671,713402,1,0,Townhouse,High
19866,MA,2054,1,2.5,1961,9066,492267,0,0,Single Family,High
80067,AZ,1661,3,2.0,1945,13762,375093,1,0,Single Family,Medium
74027,MD,2790,3,1.5,1976,8812,463972,0,0,Single Family,Medium
67906,AZ,2109,4,5.0,2011,8389,422422,1,0,Single Family,Low
38138,NY,1883,3,4.5,1986,7651,740935,1,0,Single Family,Medium
39956,OR,1993,4,1.5,2010,4680,482665,1,0,Single Family,Medium
86295,NC,1979,4,3.5,1930,9154,215375,1,0,Townhouse,High
15439,OH,1876,4,2.0,1998,15130,306177,1,0,Townhouse,High
57241,WI,2312,3,2.0,2001,3640,315599,1,0,Single Family,Very High
52533,OH,1344,2,3.0,2004,11333,215868,1,1,Single Family,High
38270,MD,1396,4,4.0,1934,15394,522547,1,0,Single Family,Low
88815,AZ,2391,5,4.0,1944,9896,580447,1,0,Single Family,High
49279,MD,1898,6,1.0,1976,7893,528931,1,0,Single Family,Medium
33888,CA,2679,5,4.0,1953,13371,998194,0,0,Single Family,Medium
27630,NY,2286,4,4.0,1970,5498,917696,1,0,Single Family,High
71063,WI,1613,4,3.5,1968,12109,317993,1,0,Condo,Medium
45144,AZ,2402,4,3.5,2021,9167,532530,1,0,Single Family,High
62161,WI,2838,3,1.5,1928,10313,356205,0,0,Single Family,High
87360,AZ,2312,4,2.0,1971,18382,482379,0,0,Townhouse,High
60979,WI,2465,3,2.0,1907,15780,364061,1,0,Single Family,Low
16979,OR,1879,3,2.0,1953,17407,498055,1,0,Single Family,High
36189,NJ,2695,4,1.5,1906,5910,617042,1,0,Single Family,Very High
52600,MD,1593,3,5.0,1982,4891,517450,1,0,Single Family,High
69560,OH,2236,3,3.5,2002,12333,326998,1,0,Townhouse,High
88040,NY,3798,3,1.5,1922,11620,931913,1,0,Single Family,Very High
71558,NJ,2377,5,2.0,1999,2000,515577,1,0,Single Family,Low
96205,WI,1705,4,3.5,2005,11688,313918,1,0,Single Family,Low
16910,WA,1703,4,2.5,1931,20236,590357,1,0,Townhouse,High
67713,MN,1950,3,4.0,1961,19485,446313,1,0,Single Family,High
56857,TX,2595,3,3.5,1944,6501,435732,1,0,Condo,Medium
44964,VA,2102,2,3.5,1967,13555,434881,1,1,Condo,Medium
95667,OR,1546,3,2.0,1929,5554,430005,1,1,Single Family,Low
35227,MN,1544,4,4.5,2014,9520,260781,1,1,Single Family,High
15978,MD,2106,3,5.0,2005,5898,549788,1,0,Single Family,Medium
97527,WA,2029,3,3.5,1938,4154,449131,1,0,Single Family,Low
27153,GA,2318,1,1.5,1904,14416,330245,1,0,Single Family,Medium
69765,CO,2642,3,1.0,1966,11432,577533,1,0,Single Family,Medium
49071,MI,3909,1,2.0,1921,12220,310425,1,0,Single Family,Medium
79519,TX,976,4,2.0,1927,13165,316431,1,0,Townhouse,Medium
19503,NC,2480,4,4.5,1921,10986,384702,1,0,Townhouse,High
70703,PA,2068,5,3.0,1985,4811,345741,1,0,Single Family,High
74379,MD,708,4,1.0,1997,11051,370919,1,0,Single Family,Medium
67866,NJ,2874,3,2.5,1928,8910,651396,1,0,Single Family,Medium
26905,NC,2294,4,4.0,1942,9042,493914,1,0,Single Family,High
55838,OH,2559,4,3.0,1941,5281,345478,1,0,Townhouse,Medium
68279,MI,810,2,3.5,1959,2468,190164,1,0,Townhouse,Very High
99489,MN,1845,4,2.5,2018,7163,464734,1,0,Single Family,Low
36806,OR,1244,5,1.5,1976,12726,450820,0,1,Single Family,Low
55000,IL,3514,3,5.0,1970,9652,473914,1,0,Single Family,Medium
32168,OR,2801,4,1.5,1973,18915,678870,1,0,Townhouse,Medium
80119,WA,1523,5,1.5,1991,9672,633939,0,0,Townhouse,Medium
48714,MN,924,4,1.5,1967,10974,278590,1,1,Condo,Medium
64093,CA,2135,4,1.0,1958,10083,891404,1,0,Townhouse,Very High
65419,MA,2764,3,2.0,1995,4686,624465,0,1,Single Family,Medium
59145,CO,785,3,3.5,1985,9892,401140,1,0,Condo,High
87425,AZ,1347,4,4.0,1983,4658,389576,0,0,Single Family,Low
87811,WI,1226,4,1.0,2011,9657,223804,1,1,Single Family,High
12461,NC,2606,5,3.0,1983,2000,483357,1,0,Single Family,Very High
24291,CA,1741,3,3.0,1905,9652,584965,0,0,Single Family,Medium
56804,MA,1770,3,1.0,1972,10740,605147,1,0,Townhouse,High
86971,CA,2122,3,2.5,1927,11100,638624,1,1,Single Family,Medium
74946,FL,1385,2,1.0,1976,2827,264787,1,0,Townhouse,Low
94080,IL,989,3,1.0,1930,12403,253218,1,1,Townhouse,High
71332,MD,2958,3,4.0,1938,13295,673456,0,0,Townhouse,High
87794,WA,3023,3,4.0,1949,5209,682500,1,1,Single Family,High
40841,MD,2125,3,2.0,1977,14926,483230,1,0,Single Family,Medium
58758,WA,2176,3,4.0,1985,10943,629201,1,0,Townhouse,Medium
86272,IL,2882,6,2.0,1936,9698,557934,0,0,Single Family,Medium
47643,WI,2109,4,1.5,2017,12839,478446,1,0,Townhouse,Low
60408,MA,1706,2,2.5,2008,18107,595744,1,0,Townhouse,Medium
53950,MI,2027,5,2.0,1987,9296,201113,1,0,Single Family,Medium
66849,TX,2975,4,4.0,1971,7530,480357,0,0,Single Family,High
38044,WI,2037,5,1.0,1914,20403,343001,1,0,Single Family,Low
25997,NJ,1531,3,3.5,1950,9135,435546,0,0,Townhouse,Medium
89751,MI,2102,3,1.5,2004,11833,254064,1,0,Single Family,Medium
33911,MI,2459,5,4.5,1969,9133,313610,1,0,Single Family,High
65533,MI,2375,3,3.0,1922,2000,336604,0,0,Single Family,Medium
92566,OR,2386,5,2.0,1924,8462,510261,1,0,Single Family,Medium
24571,PA,1421,5,4.0,1994,15555,407054,1,0,Single Family,Medium
67941,MN,2539,6,1.5,1945,5950,449280,0,0,Single Family,Medium
68005,OH,2019,3,3.0,1992,16591,355398,1,0,Single Family,High
96250,NC,1501,3,4.5,1922,13818,394742,1,0,Single Family,Low
68712,TX,2533,3,1.0,1909,4978,403219,1,0,Single Family,Medium
53541,CA,1682,6,1.0,1972,3977,766769,0,0,Townhouse,High
33387,PA,897,3,2.0,2012,3839,305843,1,0,Townhouse,High
58908,VA,1299,4,2.0,1976,7956,317991,1,0,Townhouse,Medium
95457,TX,1872,3,4.0,1931,4552,381799,1,0,Single Family,Medium
23057,NC,2404,3,3.5,2012,16099,349306,0,0,Single Family,Medium
74028,PA,1395,3,4.0,1950,4082,336030,1,0,Single Family,Medium
65731,WI,1831,4,2.5,2008,5541,361960,1,0,Townhouse,Medium
34858,CA,1148,5,1.5,1940,17594,631345,1,0,Single Family,High
58689,NC,2687,1,1.5,1964,8682,350063,0,0,Single Family,Medium
54638,TX,3202,5,1.0,1964,12107,556898,0,1,Townhouse,High
56486,OH,3126,4,5.0,2000,12322,313686,1,0,Single Family,High
30567,WA,2675,4,4.0,1939,2727,863685,1,0,Single Family,Medium
39739,PA,2603,4,2.0,1917,14013,371345,1,0,Single Family,High
67804,WA,549,3,1.5,1935,13066,261560,1,0,Single Family,Very High
13754,MA,2124,3,2.0,1930,13262,374777,1,0,Townhouse,High
37044,NJ,1652,4,4.0,1953,6606,577939,0,0,Townhouse,Medium
77260,MA,2616,3,3.0,1962,11434,763201,1,0,Condo,High
76912,OR,500,3,2.0,1900,9135,292490,1,0,Single Family,High
18706,NC,2135,1,5.0,2010,10465,304094,1,0,Single Family,High
18894,IL,1849,4,1.5,1951,6113,329840,1,1,Single Family,High
28037,VA,2782,3,4.0,1999,9048,715788,1,1,Condo,High
93986,IL,3083,4,3.5,1956,14884,433221,1,0,Single Family,High
91942,NJ,1349,2,3.5,1908,2000,456761,1,0,Condo,Medium
61612,GA,1381,6,4.0,1985,8170,384296,1,0,Single Family,High
39725,MN,2161,3,3.5,2019,13193,399917,1,0,Single Family,Very High
15926,TX,3213,4,1.5,1991,4560,483355,1,0,Condo,High
19496,NY,2042,4,3.0,1989,12001,731518,1,0,Condo,Very High
66447,WA,1104,4,2.0,2015,12345,442719,1,1,Townhouse,Medium
39806,GA,1575,3,5.0,1973,9234,436815,0,0,Single Family,Low
98199,OR,2141,4,4.5,1955,11506,544891,0,0,Single Family,Medium
51321,NC,2168,3,1.5,1946,18143,291652,1,0,Townhouse,Low
75095,NY,1507,3,1.0,1902,6638,534669,1,0,Single Family,Medium
32656,MI,1561,4,2.5,1901,3060,183778,1,0,Townhouse,Medium
65147,GA,1312,4,2.5,1953,7877,276916,1,0,Single Family,High
59666,OH,2798,4,1.5,1936,5027,418992,1,0,Single Family,Very High
92368,IL,1415,5,4.0,1955,11925,411827,0,1,Townhouse,Low
48787,OR,1674,3,2.0,1930,7722,353841,1,0,Single Family,Medium
72946,CA,1654,5,4.0,1996,13065,830158,1,0,Single Family,Very High
31727,NY,875,2,4.0,1995,11455,565044,0,1,Single Family,High
78056,TX,1395,4,1.0,2006,6573,330754,1,0,Townhouse,High
13081,NJ,2859,4,3.5,1911,5387,668293,0,0,Single Family,Low
44196,MI,1153,3,2.5,1957,3034,157423,1,0,Townhouse,High
46735,NJ,1325,3,4.5,1966,15256,510814,1,0,Single Family,Medium
90102,GA,1067,4,4.5,2018,12622,323476,1,0,Single Family,High
89578,MN,1936,3,2.0,2011,7945,381306,1,0,Single Family,Medium
35498,WI,3319,3,2.5,1925,13031,456764,0,0,Condo,High
86865,IL,1907,2,1.0,1977,4478,473440,1,0,Single Family,Medium
41656,MD,2046,4,1.5,1911,5625,495942,1,1,Single Family,Very High
77695,CA,1443,2,4.0,2015,5126,419196,1,1,Townhouse,Low
47900,NC,1956,3,4.0,1989,11383,399028,1,0,Townhouse,Medium
94899,NC,2860,2,5.0,1915,6976,522139,1,0,Single Family,High
57701,PA,2100,3,5.0,1952,2729,360812,0,0,Single Family,High
29033,OR,3492,5,5.0,1971,10456,967076,1,0,Condo,Medium
20805,CO,2881,5,3.5,1948,12865,560182,1,0,Single Family,Medium
45851,IL,1939,2,4.5,1948,9320,363466,1,0,Single Family,Medium
36832,MI,1925,4,5.0,1991,15698,286165,0,0,Condo,Medium
73437,MD,3141,4,4.0,1906,14013,594536,1,0,Single Family,Low
23944,CO,2096,4,2.5,1914,15593,581296,0,0,Townhouse,High
29873,NC,2986,4,2.5,2004,13918,479164,1,0,Townhouse,High
50372,MI,3402,3,3.5,1935,11179,333040,1,0,Townhouse,Very High
99464,CO,1857,3,2.5,1971,3780,673252,1,0,Townhouse,Medium
25379,IL,2246,3,4.0,1973,8269,418478,0,0,Single Family,Low
46751,WI,2686,2,4.5,1914,7437,453757,1,1,Townhouse,High
99822,CO,2537,4,4.5,2018,5557,703030,1,0,Condo,Medium
15110,NC,2532,3,4.5,1961,7125,404253,1,0,Single Family,Medium
64341,TX,1066,3,1.5,1917,2677,268737,1,0,Single Family,Medium
22087,NJ,1406,3,1.5,1945,14419,419236,0,0,Single Family,Medium
33762,CO,1653,4,1.5,2000,4705,496726,1,0,Townhouse,Low
92617,FL,2850,5,1.5,2004,14066,610172,1,1,Townhouse,High
19596,VA,1135,4,2.5,2008,16633,450006,0,0,Townhouse,Low
28313,VA,3066,3,3.0,1960,6169,576232,1,0,Townhouse,Medium
76549,NC,2545,4,2.5,2020,7227,556837,1,0,Single Family,Very High
33705,FL,2807,3,3.0,2014,12492,512947,1,0,Single Family,Medium
77364,GA,1349,2,2.5,1942,7817,262937,1,1,Single Family,High
83445,GA,2050,3,4.0,1943,6000,408345,1,0,Single Family,High
88645,CO,2209,4,1.0,1998,12204,484770,1,1,Single Family,Medium
12023,GA,2178,4,1.0,1965,6296,432950,1,0,Single Family,High
69796,CO,2206,5,1.5,1954,20688,673678,1,0,Single Family,High
90073,NJ,1806,4,1.0,1985,12808,533140,1,0,Single Family,High
74429,NJ,2094,3,2.0,1978,13346,615025,1,0,Single Family,Low
71627,MN,2723,3,3.5,2000,9551,521941,1,0,Condo,Medium
43848,AZ,1183,2,3.5,1938,19314,371410,1,0,Townhouse,High
47804,MI,3082,4,1.0,1999,6286,496987,1,0,Single Family,High
25379,TX,2687,4,3.5,1904,13803,357361,1,0,Single Family,High
69664,CO,1324,6,3.0,1956,3309,610429,0,0,Townhouse,Low
37766,MD,2268,4,4.0,2011,21468,518398,1,0,Condo,Medium
78099,WI,2631,5,3.5,1914,14099,377202,1,1,Single Family,Very High
46060,MD,1135,4,4.0,1990,5300,437808,0,0,Single Family,Medium
79122,VA,2029,5,1.5,1915,12628,474868,1,1,Single Family,Medium
26087,CO,1945,4,1.0,1956,15313,589522,1,0,Townhouse,High
58868,GA,1548,4,4.0,1999,5529,305539,1,0,Single Family,Medium
33225,AZ,2064,4,5.0,2001,7698,279148,1,0,Single Family,Medium
16643,AZ,1579,4,1.5,1981,5032,505600,1,0,Single Family,Medium
46727,MD,2962,3,4.0,1998,12394,482853,0,0,Single Family,Low
21005,WI,1561,2,2.0,1924,10910,305692,1,0,Single Family,Medium
75697,TX,2554,1,3.5,1921,10157,470118,1,0,Townhouse,Medium
26029,AZ,841,3,2.0,2019,5972,380413,1,0,Condo,Low
24226,IL,1886,4,3.0,1930,8965,453924,1,0,Single Family,Medium
73646,MD,2008,2,1.5,2022,6421,508806,0,0,Townhouse,Very High
70603,WA,1863,3,4.5,2000,12423,549339,1,0,Single Family,High
38731,PA,1722,3,4.5,1933,4735,232141,1,1,Single Family,High
78926,MN,1532,4,4.0,1986,6005,364864,1,0,Townhouse,High
15997,FL,2528,3,3.5,1915,14076,473162,0,1,Single Family,High
